tripduration', 'starttime', 'stoptime', 'start station id', 'start station name', 'start station latitude', 'start station longitude', 'end station id', 'end station name', 'end station latitude', 'end station longitude', 'bikeid', 'usertype', 'birth year', 'gender'
3040,6/21/15 11:46,6/21/15 12:37,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19136,Subscriber,1973,2
2451,6/21/15 17:28,6/21/15 18:09,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,16413,Subscriber,1956,2
2386,6/21/15 17:29,6/21/15 18:08,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,17203,Subscriber,1960,2
1877,6/24/15 13:48,6/24/15 14:20,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,17754,Customer,,0
1690,6/24/15 18:47,6/24/15 19:15,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19186,Subscriber,1989,1
2165,6/24/15 22:32,6/24/15 23:08,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18801,Customer,,0
1461,6/25/15 9:18,6/25/15 9:43,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,20244,Subscriber,1990,2
1810,6/25/15 19:08,6/25/15 19:38,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19701,Subscriber,1987,1
1814,6/25/15 19:08,6/25/15 19:38,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19931,Subscriber,1987,1
1799,6/25/15 19:08,6/25/15 19:38,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,15563,Subscriber,1987,1
1593,6/25/15 20:15,6/25/15 20:42,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19124,Subscriber,1989,2
1411,6/26/15 18:19,6/26/15 18:43,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19646,Customer,,0
1246,6/27/15 11:26,6/27/15 11:47,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,15413,Subscriber,1988,1
2120,6/28/15 18:08,6/28/15 18:43,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,15313,Subscriber,1959,2
2160,6/28/15 18:08,6/28/15 18:44,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,15378,Subscriber,1958,1
1301,6/29/15 6:24,6/29/15 6:45,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,17244,Subscriber,1987,1
2226,6/29/15 10:56,6/29/15 11:33,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,17786,Subscriber,1965,1
1803,6/29/15 11:03,6/29/15 11:33,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18002,Customer,,0
1937,6/29/15 18:47,6/29/15 19:19,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18995,Customer,,0
1940,6/29/15 18:48,6/29/15 19:20,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18574,Subscriber,1957,1
1660,6/30/15 9:02,6/30/15 9:30,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,16923,Customer,,0
1766,7/1/15 15:19,7/1/15 15:48,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,20329,Subscriber,1974,1
2529,7/2/15 19:13,7/2/15 19:55,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,20142,Subscriber,1986,1
1749,7/5/15 12:59,7/5/15 13:28,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19441,Subscriber,1987,1
1760,7/10/15 13:58,7/10/15 14:27,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18461,Subscriber,1965,1
2281,7/11/15 11:19,7/11/15 11:57,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19109,Customer,,0
1965,7/11/15 12:02,7/11/15 12:35,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19774,Subscriber,1988,1
1955,7/11/15 12:02,7/11/15 12:35,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,14707,Customer,,0
2397,7/11/15 12:27,7/11/15 13:07,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,16752,Customer,,0
2330,7/11/15 12:28,7/11/15 13:06,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,21142,Customer,,0
4096,7/11/15 14:48,7/11/15 15:56,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22259,Customer,,0
4050,7/11/15 14:48,7/11/15 15:55,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,16817,Customer,,0
4049,7/11/15 14:48,7/11/15 15:56,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,20510,Customer,,0
1916,7/12/15 13:46,7/12/15 14:18,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,14724,Customer,,0
1896,7/12/15 13:47,7/12/15 14:19,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,16435,Customer,,0
1846,7/12/15 13:48,7/12/15 14:19,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19487,Customer,,0
1841,7/12/15 15:10,7/12/15 15:40,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18182,Subscriber,1980,1
3549,7/13/15 18:31,7/13/15 19:30,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,20530,Customer,,0
1735,7/14/15 20:26,7/14/15 20:55,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19464,Subscriber,1988,1
1739,7/14/15 20:26,7/14/15 20:55,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,17258,Subscriber,1985,1
1434,7/15/15 10:20,7/15/15 10:44,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,15195,Customer,,0
1589,7/17/15 16:54,7/17/15 17:21,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,17051,Customer,,0
1995,7/18/15 16:29,7/18/15 17:02,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22962,Customer,,0
2273,7/19/15 15:16,7/19/15 15:54,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22157,Customer,,0
2263,7/19/15 15:17,7/19/15 15:54,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22339,Customer,,0
1563,7/22/15 8:21,7/22/15 8:47,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18065,Subscriber,1977,1
1356,7/22/15 14:13,7/22/15 14:36,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,16762,Subscriber,1971,1
2446,7/22/15 14:52,7/22/15 15:32,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,15005,Subscriber,1975,1
2780,7/23/15 19:09,7/23/15 19:55,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,14765,Subscriber,1958,1
1434,7/24/15 8:11,7/24/15 8:35,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23515,Subscriber,1965,1
3629,7/24/15 20:05,7/24/15 21:06,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18918,Subscriber,1970,2
1835,7/24/15 20:23,7/24/15 20:53,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23538,Subscriber,1978,2
1953,7/25/15 8:46,7/25/15 9:18,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,15973,Customer,,0
1937,7/25/15 8:46,7/25/15 9:18,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22858,Subscriber,1965,1
1493,7/25/15 10:14,7/25/15 10:39,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18590,Subscriber,1988,1
2814,7/25/15 12:34,7/25/15 13:21,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23399,Customer,,0
2538,7/25/15 12:38,7/25/15 13:21,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,15505,Customer,,0
1725,7/25/15 13:14,7/25/15 13:43,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22881,Subscriber,1988,1
1732,7/25/15 13:15,7/25/15 13:44,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22283,Customer,,0
2151,7/25/15 13:31,7/25/15 14:07,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22702,Subscriber,1979,2
2130,7/25/15 13:31,7/25/15 14:07,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19526,Subscriber,1980,1
1536,7/25/15 16:39,7/25/15 17:05,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,20223,Subscriber,1990,1
1789,7/26/15 10:05,7/26/15 10:35,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18374,Customer,,0
2696,7/27/15 20:30,7/27/15 21:15,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,21588,Subscriber,1958,1
1751,7/28/15 17:30,7/28/15 17:59,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,15920,Customer,,0
1446,7/29/15 7:22,7/29/15 7:46,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,15188,Customer,,0
1426,7/31/15 19:41,7/31/15 20:05,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18893,Customer,,0
1888,8/1/15 13:11,8/1/15 13:43,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22469,Subscriber,1988,1
1782,8/2/15 7:45,8/2/15 8:15,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22964,Subscriber,1983,1
1295,8/3/15 8:35,8/3/15 8:57,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18655,Subscriber,1993,1
1809,8/5/15 17:36,8/5/15 18:06,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,16608,Customer,,0
1490,8/6/15 11:21,8/6/15 11:46,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22667,Subscriber,1965,1
1465,8/7/15 9:12,8/7/15 9:36,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22939,Subscriber,1965,1
1960,8/7/15 12:24,8/7/15 12:57,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19874,Subscriber,1993,1
1506,8/8/15 9:52,8/8/15 10:17,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22279,Subscriber,1977,2
2063,8/8/15 14:22,8/8/15 14:56,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,24105,Subscriber,1968,1
2073,8/8/15 14:22,8/8/15 14:57,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22144,Subscriber,1974,2
1540,8/9/15 12:01,8/9/15 12:27,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,16466,Customer,,0
1496,8/9/15 12:02,8/9/15 12:27,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18796,Customer,,0
2156,8/9/15 16:53,8/9/15 17:29,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,16246,Subscriber,1983,1
1906,8/10/15 10:27,8/10/15 10:59,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22239,Subscriber,1965,1
1354,8/12/15 8:07,8/12/15 8:30,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23513,Subscriber,1992,1
1629,8/12/15 8:17,8/12/15 8:45,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22259,Subscriber,1965,1
1644,8/12/15 8:44,8/12/15 9:11,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,17019,Customer,,0
1808,8/12/15 18:50,8/12/15 19:20,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23573,Customer,,0
1782,8/12/15 18:50,8/12/15 19:20,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18183,Customer,,0
1574,8/13/15 10:09,8/13/15 10:35,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22452,Customer,,0
1936,8/13/15 11:16,8/13/15 11:48,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,15942,Customer,,0
1979,8/13/15 20:35,8/13/15 21:08,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,15638,Subscriber,1982,1
2250,8/14/15 14:58,8/14/15 15:36,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,14908,Customer,,0
2249,8/14/15 14:58,8/14/15 15:36,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22257,Customer,,0
1273,8/14/15 17:41,8/14/15 18:02,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22562,Subscriber,1974,1
1976,8/15/15 12:12,8/15/15 12:45,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,20327,Customer,,0
1945,8/15/15 12:12,8/15/15 12:45,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23682,Subscriber,1988,2
1342,8/15/15 14:02,8/15/15 14:24,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22746,Subscriber,1989,1
1992,8/16/15 17:59,8/16/15 18:32,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23018,Subscriber,1964,1
1688,8/16/15 19:41,8/16/15 20:09,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23679,Customer,,0
1680,8/16/15 19:41,8/16/15 20:09,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22763,Subscriber,1984,2
1868,8/20/15 8:35,8/20/15 9:06,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23687,Subscriber,1965,1
1214,8/20/15 18:35,8/20/15 18:55,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22420,Subscriber,1965,1
1585,8/21/15 7:20,8/21/15 7:47,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,17496,Customer,,0
1260,8/22/15 12:47,8/22/15 13:08,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22304,Subscriber,1972,1
1280,8/22/15 12:47,8/22/15 13:08,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,24009,Subscriber,1985,2
1629,8/22/15 15:52,8/22/15 16:19,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,16549,Subscriber,1960,2
1283,8/24/15 17:52,8/24/15 18:13,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19195,Subscriber,1972,1
1781,8/24/15 19:34,8/24/15 20:04,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,21281,Subscriber,1959,2
2490,8/26/15 18:19,8/26/15 19:00,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,20967,Subscriber,1992,2
2278,8/26/15 18:25,8/26/15 19:03,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23576,Subscriber,1966,1
1420,8/27/15 12:17,8/27/15 12:41,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,24146,Subscriber,1965,1
1918,8/27/15 19:19,8/27/15 19:51,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,14652,Subscriber,1959,2
1688,8/28/15 8:39,8/28/15 9:07,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22963,Subscriber,1984,2
1607,8/28/15 10:16,8/28/15 10:43,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,17043,Subscriber,1980,1
3342,8/28/15 11:10,8/28/15 12:06,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22042,Customer,,0
3315,8/28/15 11:11,8/28/15 12:06,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,24113,Customer,,0
1848,8/28/15 13:51,8/28/15 14:22,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22217,Subscriber,1992,2
1493,8/29/15 14:10,8/29/15 14:35,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19540,Subscriber,1982,1
2352,8/29/15 15:52,8/29/15 16:31,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22166,Subscriber,1992,2
1522,8/30/15 9:52,8/30/15 10:17,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22000,Subscriber,1987,1
3394,8/30/15 9:53,8/30/15 10:49,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23096,Subscriber,1965,1
3265,8/30/15 9:55,8/30/15 10:49,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,16110,Customer,,0
1912,8/30/15 11:01,8/30/15 11:33,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22863,Subscriber,1990,1
1885,8/30/15 11:01,8/30/15 11:32,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23592,Subscriber,1990,1
1571,8/30/15 11:05,8/30/15 11:31,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,20064,Subscriber,1944,1
1422,9/1/15 11:18,9/1/15 11:41,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18481,Subscriber,1980,1
1698,9/1/15 17:28,9/1/15 17:56,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23559,Subscriber,1959,2
3049,9/1/15 19:09,9/1/15 20:00,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23362,Customer,,0
2999,9/1/15 19:10,9/1/15 20:00,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,15683,Customer,,0
1355,9/4/15 9:57,9/4/15 10:20,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19071,Subscriber,1973,2
1954,9/5/15 9:51,9/5/15 10:23,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,17802,Subscriber,1957,1
1242,9/5/15 11:16,9/5/15 11:37,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23326,Subscriber,1982,1
2304,9/6/15 14:18,9/6/15 14:56,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19154,Customer,,0
2274,9/6/15 14:18,9/6/15 14:56,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,15142,Subscriber,1981,1
3554,9/7/15 17:28,9/7/15 18:28,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19571,Customer,,0
1842,9/8/15 20:11,9/8/15 20:41,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,21442,Subscriber,1987,1
1803,9/8/15 20:11,9/8/15 20:42,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23562,Subscriber,1989,2
1689,9/8/15 20:15,9/8/15 20:43,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22225,Subscriber,1959,2
1644,9/9/15 8:05,9/9/15 8:32,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23115,Subscriber,1989,2
1447,9/9/15 17:49,9/9/15 18:13,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22807,Subscriber,1959,1
1509,9/10/15 18:40,9/10/15 19:05,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,24184,Subscriber,1959,2
2089,9/12/15 9:08,9/12/15 9:42,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18797,Customer,,0
2111,9/12/15 9:08,9/12/15 9:43,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,20138,Customer,,0
2082,9/12/15 9:08,9/12/15 9:42,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,21080,Customer,,0
2072,9/12/15 9:08,9/12/15 9:42,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18641,Customer,,0
2054,9/13/15 12:58,9/13/15 13:32,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,21372,Subscriber,1977,1
1810,9/13/15 15:35,9/13/15 16:06,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22316,Subscriber,1988,2
1861,9/13/15 15:35,9/13/15 16:06,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22219,Subscriber,1986,1
1935,9/14/15 7:43,9/14/15 8:15,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23028,Subscriber,1965,1
1228,9/14/15 17:53,9/14/15 18:13,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23896,Subscriber,1972,1
2579,9/15/15 17:33,9/15/15 18:16,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22781,Customer,,0
1212,9/15/15 17:52,9/15/15 18:13,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23705,Subscriber,1972,1
1593,9/16/15 8:10,9/16/15 8:37,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18385,Subscriber,1984,2
1490,9/16/15 9:52,9/16/15 10:17,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,16708,Subscriber,1973,2
2302,9/16/15 15:03,9/16/15 15:41,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,20728,Subscriber,1974,2
